versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,216990,PB,Z374001,TAP,No Disponible,2024-02-15 17:33:07.818,2024-02-15 17:33:12.876,T,4.593081,-74.182544,2,3,False,2,EV17
E.1.0.0,217473,PB,Z374001,EM,No Disponible,2024-02-15 20:38:28.390,2024-02-15 20:38:31.050,T,4.592547,-74.182036,2,3,False,2,EV17
