versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,43617,PB,Z374020,No Disponible,No Disponible,2024-04-15 02:27:14.237,2024-04-15 02:27:15.357,T,4.592714,-74.181683,2,3,False,2,EV6
E.1.0.0,43671,PB,Z374020,No Disponible,No Disponible,2024-04-15 03:24:35.066,2024-04-15 03:24:36.077,T,4.592797,-74.181658,2,3,False,2,EV6
