versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo,latitud,longitud
E.1.0.0,56713,PB,Z374020,EM,No Disponible,2024-04-17 00:00:00.016,2024-04-17 00:00:00.096,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56715,PB,Z374020,EM,No Disponible,2024-04-17 00:00:20.026,2024-04-17 00:00:20.156,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56716,PB,Z374020,EM,No Disponible,2024-04-17 00:00:40.026,2024-04-17 00:00:40.176,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56717,PB,Z374020,EM,No Disponible,2024-04-17 00:01:00.026,2024-04-17 00:01:00.036,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56719,PB,Z374020,EM,No Disponible,2024-04-17 00:01:20.026,2024-04-17 00:01:20.316,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56720,PB,Z374020,EM,No Disponible,2024-04-17 00:01:40.016,2024-04-17 00:01:40.116,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56721,PB,Z374020,EM,No Disponible,2024-04-17 00:02:00.036,2024-04-17 00:02:00.136,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56723,PB,Z374020,EM,No Disponible,2024-04-17 00:02:20.016,2024-04-17 00:02:20.096,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56724,PB,Z374020,EM,No Disponible,2024-04-17 00:02:40.016,2024-04-17 00:02:40.046,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56725,PB,Z374020,EM,No Disponible,2024-04-17 00:03:00.036,2024-04-17 00:03:00.156,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56727,PB,Z374020,EM,No Disponible,2024-04-17 00:03:20.016,2024-04-17 00:03:20.086,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56728,PB,Z374020,EM,No Disponible,2024-04-17 00:03:40.006,2024-04-17 00:03:40.126,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56729,PB,Z374020,EM,No Disponible,2024-04-17 00:04:00.006,2024-04-17 00:04:00.026,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56731,PB,Z374020,EM,No Disponible,2024-04-17 00:04:20.016,2024-04-17 00:04:20.136,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56733,PB,Z374020,EM,No Disponible,2024-04-17 00:05:00.026,2024-04-17 00:05:00.186,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56735,PB,Z374020,EM,No Disponible,2024-04-17 00:05:20.036,2024-04-17 00:05:20.126,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56736,PB,Z374020,EM,No Disponible,2024-04-17 00:05:40.016,2024-04-17 00:05:40.056,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56737,PB,Z374020,EM,No Disponible,2024-04-17 00:06:00.026,2024-04-17 00:06:00.226,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56739,PB,Z374020,EM,No Disponible,2024-04-17 00:06:20.026,2024-04-17 00:06:20.206,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56740,PB,Z374020,EM,No Disponible,2024-04-17 00:06:40.036,2024-04-17 00:06:40.286,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56741,PB,Z374020,EM,No Disponible,2024-04-17 00:07:00.016,2024-04-17 00:07:00.066,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56744,PB,Z374020,EM,No Disponible,2024-04-17 00:07:20.016,2024-04-17 00:07:20.046,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56745,PB,Z374020,EM,No Disponible,2024-04-17 00:07:40.016,2024-04-17 00:07:40.186,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56746,PB,Z374020,EM,No Disponible,2024-04-17 00:08:00.016,2024-04-17 00:08:00.136,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56748,PB,Z374020,EM,No Disponible,2024-04-17 00:08:20.006,2024-04-17 00:08:20.116,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56749,PB,Z374020,EM,No Disponible,2024-04-17 00:08:40.016,2024-04-17 00:08:40.160,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56750,PB,Z374020,EM,No Disponible,2024-04-17 00:09:00.006,2024-04-17 00:09:00.056,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56752,PB,Z374020,EM,No Disponible,2024-04-17 00:09:20.006,2024-04-17 00:09:20.436,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56753,PB,Z374020,EM,No Disponible,2024-04-17 00:09:40.026,2024-04-17 00:09:40.146,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56754,PB,Z374020,EM,No Disponible,2024-04-17 00:10:00.016,2024-04-17 00:10:00.026,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56756,PB,Z374020,EM,No Disponible,2024-04-17 00:10:20.016,2024-04-17 00:10:20.456,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56757,PB,Z374020,EM,No Disponible,2024-04-17 00:10:40.036,2024-04-17 00:10:40.206,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56758,PB,Z374020,EM,No Disponible,2024-04-17 00:11:00.016,2024-04-17 00:11:00.206,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56760,PB,Z374020,EM,No Disponible,2024-04-17 00:11:20.026,2024-04-17 00:11:20.066,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56761,PB,Z374020,EM,No Disponible,2024-04-17 00:11:40.006,2024-04-17 00:11:40.096,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56762,PB,Z374020,EM,No Disponible,2024-04-17 00:12:00.016,2024-04-17 00:12:00.176,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56764,PB,Z374020,EM,No Disponible,2024-04-17 00:12:20.016,2024-04-17 00:12:20.076,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
E.1.0.0,56765,PB,Z374020,EM,No Disponible,2024-04-17 00:12:40.006,2024-04-17 00:12:40.086,T,1,3,False,2,0.0,0.0,4.593214,-74.182317
