versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,597473,PB,Z374012,No Disponible,No Disponible,2024-07-26 23:36:48.766,2024-07-26 23:36:48.846,T,4.592922,-74.181689,2,3,False,2,EV8
E.1.0.0,593080,PB,Z374012,H617,No Disponible,2024-07-26 10:05:57.882,2024-07-26 10:05:58.217,T,4.592592,-74.181117,2,3,False,2,EV8
E.1.0.0,594440,PB,Z374012,H617,No Disponible,2024-07-26 14:01:06.037,2024-07-26 14:01:06.096,T,4.592664,-74.181008,2,3,False,2,EV8
E.1.0.0,590569,PB,Z374012,No Disponible,No Disponible,2024-07-26 02:14:33.202,2024-07-26 02:14:33.522,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,590962,PB,Z374012,No Disponible,No Disponible,2024-07-26 03:44:31.456,2024-07-26 03:44:31.659,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,591764,PB,Z374012,A617,No Disponible,2024-07-26 06:14:54.003,2024-07-26 06:14:54.154,T,4.592647,-74.181056,2,3,False,2,EV8
E.1.0.0,591641,PB,Z374012,H617,No Disponible,2024-07-26 05:51:15.873,2024-07-26 05:51:16.034,T,4.589978,-74.160983,2,3,False,2,EV8
E.1.0.0,593711,PB,Z374012,A617,No Disponible,2024-07-26 11:58:05.196,2024-07-26 11:58:05.376,T,4.603431,-74.068644,2,3,False,2,EV8
E.1.0.0,595299,PB,Z374012,H617,No Disponible,2024-07-26 16:34:15.566,2024-07-26 16:34:15.696,T,4.592786,-74.074844,2,3,False,2,EV8
E.1.0.0,590464,PB,Z374012,No Disponible,No Disponible,2024-07-26 01:51:08.867,2024-07-26 01:51:09.347,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,596591,PB,Z374012,H617,No Disponible,2024-07-26 20:34:01.326,2024-07-26 20:34:02.420,T,4.609703,-74.073644,2,3,False,2,EV8
E.1.0.0,590887,PB,Z374012,No Disponible,No Disponible,2024-07-26 03:29:30.213,2024-07-26 03:29:30.223,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,590557,PB,Z374012,No Disponible,No Disponible,2024-07-26 02:12:35.645,2024-07-26 02:12:35.912,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,592737,PB,Z374012,H617,No Disponible,2024-07-26 09:06:26.056,2024-07-26 09:06:26.556,T,4.583594,-74.103761,2,3,False,2,EV8
E.1.0.0,593904,PB,Z374012,H617,No Disponible,2024-07-26 12:34:19.396,2024-07-26 12:34:19.616,T,4.590353,-74.078325,2,3,False,2,EV8
E.1.0.0,594809,PB,Z374012,A617,No Disponible,2024-07-26 15:05:21.276,2024-07-26 15:05:21.806,T,4.592694,-74.128433,2,3,False,2,EV8
E.1.0.0,592723,PB,Z374012,H617,No Disponible,2024-07-26 09:04:29.496,2024-07-26 09:04:29.536,T,4.584828,-74.102431,2,3,False,2,EV8
E.1.0.0,593418,PB,Z374012,A617,No Disponible,2024-07-26 11:04:38.352,2024-07-26 11:04:38.412,T,4.587456,-74.107628,2,3,False,2,EV8
E.1.0.0,590564,PB,Z374012,No Disponible,No Disponible,2024-07-26 02:13:45.951,2024-07-26 02:13:46.172,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,590533,PB,Z374012,No Disponible,No Disponible,2024-07-26 02:07:23.001,2024-07-26 02:07:24.283,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,590806,PB,Z374012,No Disponible,No Disponible,2024-07-26 03:11:13.890,2024-07-26 03:11:14.060,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,597443,PB,Z374012,No Disponible,No Disponible,2024-07-26 23:31:15.786,2024-07-26 23:31:16.046,T,4.592922,-74.181689,2,3,False,2,EV8
E.1.0.0,590312,PB,Z374012,No Disponible,No Disponible,2024-07-26 01:15:01.462,2024-07-26 01:15:01.881,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,592474,PB,Z374012,A617,No Disponible,2024-07-26 08:17:41.956,2024-07-26 08:17:42.166,T,4.609461,-74.073222,2,3,False,2,EV8
E.1.0.0,590875,PB,Z374012,No Disponible,No Disponible,2024-07-26 03:27:07.275,2024-07-26 03:27:07.335,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,591773,PB,Z374012,A617,No Disponible,2024-07-26 06:15:49.011,2024-07-26 06:15:49.331,T,4.592647,-74.181056,2,3,False,2,EV8
E.1.0.0,590439,PB,Z374012,No Disponible,No Disponible,2024-07-26 01:45:33.233,2024-07-26 01:45:33.303,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,593054,PB,Z374012,H617,No Disponible,2024-07-26 10:01:38.701,2024-07-26 10:01:51.306,T,4.592592,-74.181117,2,3,True,2,EV8
E.1.0.0,590526,PB,Z374012,No Disponible,No Disponible,2024-07-26 02:06:01.346,2024-07-26 02:06:01.600,T,4.592844,-74.182100,2,3,False,2,EV8
E.1.0.0,595994,PB,Z374012,H617,No Disponible,2024-07-26 18:34:34.222,2024-07-26 18:34:34.842,T,4.592731,-74.181203,2,3,False,2,EV8
E.1.0.0,597568,PB,Z374012,No Disponible,No Disponible,2024-07-26 23:57:24.985,2024-07-26 23:57:25.245,T,4.592922,-74.181689,2,3,False,2,EV8
E.1.0.0,596101,PB,Z374012,H617,No Disponible,2024-07-26 19:00:44.289,2024-07-26 19:00:44.553,T,4.592731,-74.181203,2,3,False,2,EV8
E.1.0.0,595985,PB,Z374012,H617,No Disponible,2024-07-26 18:32:44.912,2024-07-26 18:32:45.162,T,4.592731,-74.181203,2,3,False,2,EV8
E.1.0.0,594879,PB,Z374012,A617,No Disponible,2024-07-26 15:18:34.362,2024-07-26 15:18:34.432,T,4.584644,-74.105333,2,3,False,2,EV8
E.1.0.0,597546,PB,Z374012,No Disponible,No Disponible,2024-07-26 23:53:20.095,2024-07-26 23:53:20.106,T,4.592922,-74.181689,2,3,False,2,EV8
