versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,aceleracionVehiculo
E.1.0.0,596754,PB,Z374012,H617,No Disponible,2024-07-26 21:04:21.024,2024-07-26 21:04:21.414,T,4.586967,-74.096436,3,3,False,2,ALA1,NIV2,5.293
