versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,43640,PB,Z374020,No Disponible,No Disponible,2024-04-15 02:32:53.123,2024-04-15 02:32:54.112,T,4.592714,-74.181683,2,3,False,2,EV7
E.1.0.0,49327,PB,Z374020,EM,No Disponible,2024-04-15 20:38:27.208,2024-04-15 20:38:27.979,T,4.592586,-74.181844,2,3,False,2,EV7
