versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,estadoAperturaCierrePuertas
E.1.0.0,619186,PB,Z374012,H617,No Disponible,2024-07-30 07:27:45.586,2024-07-30 07:27:46.306,T,4.592578,-74.181089,2,3,False,2,EV2,True
E.1.0.0,620005,PB,Z374012,A617,No Disponible,2024-07-30 09:51:59.204,2024-07-30 09:51:59.264,T,4.605086,-74.067217,2,3,False,2,EV2,False
E.1.0.0,618640,PB,Z374012,A617,No Disponible,2024-07-30 05:49:38.436,2024-07-30 05:49:38.876,T,4.593953,-74.074842,2,3,False,2,EV2,True
E.1.0.0,619575,PB,Z374012,A617,No Disponible,2024-07-30 08:43:59.736,2024-07-30 08:43:59.776,T,4.589569,-74.146103,2,3,False,2,EV2,True
E.1.0.0,619172,PB,Z374012,H617,No Disponible,2024-07-30 07:25:28.326,2024-07-30 07:25:29.336,T,4.592539,-74.180583,2,3,False,2,EV2,False
E.1.0.0,619695,PB,Z374012,A617,No Disponible,2024-07-30 09:00:41.696,2024-07-30 09:00:42.126,T,4.589169,-74.120161,2,3,False,2,EV2,True
E.1.0.0,619741,PB,Z374012,A617,No Disponible,2024-07-30 09:07:45.636,2024-07-30 09:07:45.896,T,4.588836,-74.108767,2,3,False,2,EV2,True
E.1.0.0,618631,PB,Z374012,A617,No Disponible,2024-07-30 05:48:28.466,2024-07-30 05:48:28.826,T,4.592136,-74.076375,2,3,False,2,EV2,True
E.1.0.0,618538,PB,Z374012,A617,No Disponible,2024-07-30 05:32:08.816,2024-07-30 05:32:09.756,T,4.585178,-74.105883,2,3,False,2,EV2,True
E.1.0.0,619580,PB,Z374012,A617,No Disponible,2024-07-30 08:44:26.046,2024-07-30 08:44:26.306,T,4.589569,-74.146103,2,3,False,2,EV2,False
E.1.0.0,619422,PB,Z374012,A617,No Disponible,2024-07-30 08:18:46.396,2024-07-30 08:18:46.916,T,4.589100,-74.167367,2,3,False,2,EV2,True
E.1.0.0,618775,PB,Z374012,H617,No Disponible,2024-07-30 06:12:37.586,2024-07-30 06:12:38.956,T,4.602981,-74.061842,2,3,False,2,EV2,False
E.1.0.0,618864,PB,Z374012,H617,No Disponible,2024-07-30 06:28:29.786,2024-07-30 06:28:29.886,T,4.589025,-74.085203,2,3,False,2,EV2,False
E.1.0.0,619394,PB,Z374012,A617,No Disponible,2024-07-30 08:14:18.526,2024-07-30 08:14:18.666,T,4.591903,-74.173439,2,3,False,2,EV2,False
E.1.0.0,618044,PB,Z374012,No Disponible,No Disponible,2024-07-30 03:52:15.486,2024-07-30 03:52:15.646,T,4.592450,-74.182003,2,3,False,2,EV2,True
