versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,estadoDesgasteFrenos
E.1.0.0,49773,PB,Z374020,No Disponible,No Disponible,2024-04-16 02:30:00.197,2024-04-16 02:30:00.377,T,4.592544,-74.181847,3,3,False,2,ALA10,NIV5,20.0
E.1.0.0,51606,PB,Z374020,A617,No Disponible,2024-04-16 08:30:00.226,2024-04-16 08:30:00.966,T,4.584525,-74.104283,3,3,False,2,ALA10,NIV5,20.0
E.1.0.0,53691,PB,Z374020,H617,No Disponible,2024-04-16 14:30:00.252,2024-04-16 14:30:00.492,T,4.593203,-74.138161,3,3,False,2,ALA10,NIV5,20.0
E.1.0.0,55492,PB,Z374020,No Disponible,No Disponible,2024-04-16 19:59:00.043,2024-04-16 19:59:00.243,T,4.592653,-74.180975,3,3,False,2,ALA10,NIV5,20.0
