versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,217012,PB,Z374001,TAP,No Disponible,2024-02-15 17:38:07.089,2024-02-15 17:38:07.356,T,4.593081,-74.182544,2,3,False,2,EV14
E.1.0.0,218162,PB,Z374001,EM,No Disponible,2024-02-15 23:28:21.036,2024-02-15 23:28:21.056,T,4.592547,-74.182036,2,3,False,2,EV14
