versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,216988,PB,Z374001,TAP,No Disponible,2024-02-15 17:33:07.736,2024-02-15 17:33:08.756,T,4.593081,-74.182544,2,3,False,2,EV7
E.1.0.0,217471,PB,Z374001,EM,No Disponible,2024-02-15 20:38:28.010,2024-02-15 20:38:28.930,T,4.592547,-74.182036,2,3,False,2,EV7
