versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,1123812,PB,Z374025,H618,No Disponible,2024-07-26 18:40:00.056,2024-07-26 18:40:00.836,T,4.605103,-74.071314,1,3,False,2,35.0,-1,0.0,0.0,1.0,14.0,104975.18,-1,-1,82075,52065,51.0,63.44,48.0,31,1,94.0,29.0,0
E.1.0.0,1121854,PB,Z374025,H613,No Disponible,2024-07-26 11:15:00.036,2024-07-26 11:15:01.286,T,4.589150,-74.162544,1,3,False,2,36.0,-1,13.84,-0.325,528.0,13.0,104909.565,-1,-1,82019,52028,73.0,63.43,48.0,28,1,95.0,31.0,0
E.1.0.0,1123191,PB,Z374025,H618,No Disponible,2024-07-26 16:50:00.603,2024-07-26 16:50:45.886,T,4.578192,-74.177789,1,3,True,2,38.0,-1,7.707,0.174,291.0,14.0,104954.715,-1,-1,82064,52052,55.0,63.43,50.0,28,1,94.0,29.0,0
E.1.0.0,1124484,PB,Z374025,No Disponible,No Disponible,2024-07-26 20:31:00.036,2024-07-26 20:31:01.086,T,4.592542,-74.180608,1,3,False,2,36.0,-1,0.0,0.0,47.0,14.0,104997.17,-1,-1,82098,52078,42.0,63.43,48.0,27,1,94.0,28.0,0
E.1.0.0,1124748,PB,Z374025,No Disponible,No Disponible,2024-07-26 21:35:00.043,2024-07-26 21:35:00.863,T,4.592661,-74.182097,1,3,False,2,41.0,-1,0.0,0.0,0.0,12.0,104997.5,-1,-1,82101,52078,74.0,63.43,48.0,38,2,94.0,34.0,0
E.1.0.0,1121353,PB,Z374025,L613,No Disponible,2024-07-26 09:39:00.599,2024-07-26 09:39:01.146,T,4.552303,-74.107975,1,3,False,2,35.0,-1,21.691,0.737,835.0,13.0,104886.715,-1,-1,81999,52015,80.0,63.43,46.0,29,2,95.0,31.0,0
E.1.0.0,1119486,PB,Z374025,No Disponible,No Disponible,2024-07-26 02:01:00.046,2024-07-26 02:01:00.790,T,4.593044,-74.181792,1,3,False,2,38.0,-1,0.0,0.0,0.0,13.0,104832.015,-1,-1,81946,51983,72.0,63.44,44.0,28,16,93.0,33.0,0
E.1.0.0,1123711,PB,Z374025,A618,No Disponible,2024-07-26 18:22:00.036,2024-07-26 18:22:00.726,T,4.585853,-74.087025,1,3,False,2,35.0,-1,17.672,1.974,715.0,14.0,104971.25,-1,-1,82071,52063,52.0,63.44,48.0,30,2,94.0,29.0,0
E.1.0.0,1122477,PB,Z374025,A618,No Disponible,2024-07-26 14:45:01.096,2024-07-26 14:45:01.956,T,4.583153,-74.104206,1,3,False,2,35.0,-1,11.992,0.289,478.0,14.0,104928.15,-1,-1,82036,52040,66.0,63.44,48.0,28,1,94.0,30.0,0
E.1.0.0,1121767,PB,Z374025,H613,No Disponible,2024-07-26 11:00:00.026,2024-07-26 11:00:00.646,T,4.562158,-74.140600,1,3,False,2,36.0,-1,0.0,0.0,0.0,13.0,104905.53,-1,-1,82016,52026,74.0,63.43,48.0,30,1,95.0,31.0,0
E.1.0.0,1119876,PB,Z374025,L613,No Disponible,2024-07-26 05:23:00.260,2024-07-26 05:23:01.267,T,4.592506,-74.180628,1,3,False,2,35.0,-1,0.0,0.0,11.0,13.0,104832.21,-1,-1,81948,51983,100.0,63.43,33.0,28,26,95.0,33.0,0
E.1.0.0,1122606,PB,Z374025,A618,No Disponible,2024-07-26 15:09:00.036,2024-07-26 15:09:01.072,T,4.605569,-74.074456,1,3,False,2,35.0,-1,32.598,0.167,1239.0,14.0,104933.405,-1,-1,82040,52042,64.0,63.43,49.0,31,1,94.0,30.0,0
E.1.0.0,1121439,PB,Z374025,L613,No Disponible,2024-07-26 09:56:00.042,2024-07-26 09:56:00.913,T,4.545211,-74.087650,1,3,False,2,38.0,-1,2.043,0.794,81.0,13.0,104890.44,-1,-1,82009,52015,77.0,63.43,47.0,34,2,95.0,31.0,0
E.1.0.0,1122968,PB,Z374025,H618,No Disponible,2024-07-26 16:12:00.015,2024-07-26 16:12:01.035,T,4.578186,-74.129331,1,3,False,2,36.0,-1,28.0,0.79,1097.0,14.0,104944.595,-1,-1,82049,52048,61.0,63.44,49.0,28,1,94.0,29.0,0
E.1.0.0,1123432,PB,Z374025,A618,No Disponible,2024-07-26 17:34:00.046,2024-07-26 17:39:54.984,T,4.570497,-74.152653,1,3,True,2,36.0,-1,6.563,-0.288,241.0,14.0,104961.75,-1,-1,82063,52059,55.0,63.44,49.0,32,1,94.0,29.0,0
