versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,1124516,PB,Z374025,No Disponible,No Disponible,2024-07-26 20:37:16.047,2024-07-26 20:37:16.447,T,4.592661,-74.182097,2,3,False,2,EV20,42.0
E.1.0.0,1124516,PB,Z374025,No Disponible,No Disponible,2024-07-26 20:37:16.047,2024-07-26 20:37:16.447,T,4.592661,-74.182097,2,3,False,2,EV20,42.0
