versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,353596,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:33:00.056,2024-04-15 02:33:00.807,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,1.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,26.0,28,9,93.0,31.0,0
E.1.0.0,353600,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:34:00.046,2024-04-15 02:34:01.127,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,1.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,26.0,28,9,93.0,31.0,0
E.1.0.0,353604,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:35:00.026,2024-04-15 02:35:00.716,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,1.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,26.0,28,9,93.0,31.0,0
E.1.0.0,353608,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:36:00.276,2024-04-15 02:36:01.776,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,29.0,27,30,93.0,31.0,0
E.1.0.0,353612,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:37:00.386,2024-04-15 02:37:01.055,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,29.0,28,30,93.0,31.0,0
E.1.0.0,353616,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:38:00.256,2024-04-15 02:38:01.126,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,1.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,29.0,28,30,93.0,31.0,0
E.1.0.0,353620,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:39:00.156,2024-04-15 02:39:01.562,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,29.0,29,30,93.0,31.0,0
E.1.0.0,353624,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:40:01.167,2024-04-15 02:40:03.774,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,1.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,29.0,27,29,93.0,31.0,0
E.1.0.0,353628,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:41:00.154,2024-04-15 02:41:01.700,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,30.0,29,29,93.0,31.0,0
E.1.0.0,353632,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:42:00.514,2024-04-15 02:42:01.196,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,30.0,27,29,93.0,31.0,0
E.1.0.0,353636,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:43:00.034,2024-04-15 02:43:01.060,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,30.0,33,29,93.0,31.0,0
E.1.0.0,353640,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:44:00.304,2024-04-15 02:44:01.915,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,30.0,28,29,93.0,31.0,0
E.1.0.0,353644,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:45:00.432,2024-04-15 02:45:03.366,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,31.0,28,28,93.0,31.0,0
E.1.0.0,353648,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:46:00.145,2024-04-15 02:46:01.631,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,31.0,27,29,93.0,31.0,0
E.1.0.0,353652,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:47:00.045,2024-04-15 02:47:01.232,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,31.0,28,29,93.0,31.0,0
E.1.0.0,353656,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:48:00.035,2024-04-15 02:48:01.926,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,31.0,29,28,93.0,31.0,0
E.1.0.0,353660,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:49:00.035,2024-04-15 02:49:00.915,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,32.0,29,28,93.0,31.0,0
E.1.0.0,353664,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:50:01.229,2024-04-15 02:50:03.830,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,32.0,27,28,93.0,31.0,0
E.1.0.0,353668,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:51:00.387,2024-04-15 02:51:01.670,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,32.0,28,28,93.0,31.0,0
E.1.0.0,353672,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:52:00.059,2024-04-15 02:52:01.068,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,32.0,31,28,93.0,31.0,0
E.1.0.0,353676,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:53:00.279,2024-04-15 02:53:01.560,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,32.0,35,28,93.0,31.0,0
E.1.0.0,353680,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:54:00.050,2024-04-15 02:54:01.730,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,33.0,28,28,93.0,31.0,0
E.1.0.0,353684,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:55:00.346,2024-04-15 02:55:02.023,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,33.0,27,28,93.0,31.0,0
E.1.0.0,353688,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:56:00.551,2024-04-15 02:56:01.469,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,33.0,29,28,93.0,31.0,0
E.1.0.0,353692,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:57:00.571,2024-04-15 02:57:01.246,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,33.0,28,28,93.0,31.0,0
E.1.0.0,353696,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:58:00.166,2024-04-15 02:58:00.836,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,33.0,29,28,93.0,31.0,0
E.1.0.0,353700,PB,Z374104,No Disponible,No Disponible,2024-04-15 02:59:00.036,2024-04-15 02:59:01.047,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,33.0,28,27,93.0,31.0,0
E.1.0.0,353704,PB,Z374104,No Disponible,No Disponible,2024-04-15 03:00:01.652,2024-04-15 03:00:02.924,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,33.0,29,27,93.0,31.0,0
E.1.0.0,353708,PB,Z374104,No Disponible,No Disponible,2024-04-15 03:01:00.374,2024-04-15 03:01:01.664,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,33.0,29,27,93.0,31.0,0
E.1.0.0,353712,PB,Z374104,No Disponible,No Disponible,2024-04-15 03:02:00.014,2024-04-15 03:02:01.019,T,4.593097,-74.182442,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79742.215,-1,-1,63666,39438,100.0,61.95,33.0,27,27,93.0,31.0,0
