versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo,latitud,longitud
E.1.0.0,94358,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:00:00.006,2024-04-23 00:00:00.136,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94360,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:00:20.026,2024-04-23 00:00:20.066,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94361,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:00:40.016,2024-04-23 00:00:40.176,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94362,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:01:00.006,2024-04-23 00:01:00.036,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94364,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:01:20.016,2024-04-23 00:01:20.196,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94365,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:01:40.006,2024-04-23 00:01:40.286,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94366,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:02:00.016,2024-04-23 00:02:00.046,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94368,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:02:20.026,2024-04-23 00:02:20.556,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94369,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:02:40.026,2024-04-23 00:02:40.036,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94370,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:03:00.026,2024-04-23 00:03:00.176,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94372,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:03:20.006,2024-04-23 00:03:20.277,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94373,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:03:40.016,2024-04-23 00:03:40.056,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94374,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:04:00.036,2024-04-23 00:04:00.136,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94376,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:04:20.006,2024-04-23 00:04:20.176,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94377,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:04:40.006,2024-04-23 00:04:40.026,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94378,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:05:00.016,2024-04-23 00:05:00.216,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94380,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:05:20.036,2024-04-23 00:05:20.576,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94381,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:05:40.036,2024-04-23 00:05:40.346,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94382,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:06:00.046,2024-04-23 00:06:00.206,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94384,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:06:20.026,2024-04-23 00:06:20.046,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94385,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:06:40.026,2024-04-23 00:06:40.266,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94386,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:07:00.016,2024-04-23 00:07:00.106,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94388,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:07:20.026,2024-04-23 00:07:20.256,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94389,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:07:40.036,2024-04-23 00:07:40.046,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94390,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:08:00.006,2024-04-23 00:08:00.161,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94392,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:08:20.016,2024-04-23 00:08:20.236,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94393,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:08:40.026,2024-04-23 00:08:40.276,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94394,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:09:00.026,2024-04-23 00:09:00.156,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94396,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:09:20.016,2024-04-23 00:09:20.486,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94397,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:09:40.036,2024-04-23 00:09:40.306,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94398,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:10:00.026,2024-04-23 00:10:00.156,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94400,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:10:20.036,2024-04-23 00:10:20.456,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94401,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:10:40.016,2024-04-23 00:10:40.316,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94402,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:11:00.026,2024-04-23 00:11:00.296,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94404,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:11:20.026,2024-04-23 00:11:20.116,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94405,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:11:40.016,2024-04-23 00:11:40.246,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94406,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:12:00.016,2024-04-23 00:12:00.246,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94408,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:12:20.006,2024-04-23 00:12:20.506,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94409,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:12:40.882,2024-04-23 00:12:41.486,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94410,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:13:00.016,2024-04-23 00:13:00.316,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94412,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:13:20.026,2024-04-23 00:13:20.186,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94413,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:13:40.016,2024-04-23 00:13:40.286,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
E.1.0.0,94414,PB,Z374020,No Disponible,No Disponible,2024-04-23 00:14:00.026,2024-04-23 00:14:00.556,T,1,3,False,2,0.0,0.0,4.593017,-74.181797
