versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,17220,PB,Z374104,A601,No Disponible,2024-04-23 03:52:30.266,2024-04-23 03:52:30.806,T,4.592517,-74.181567,2,3,False,2,EV1,-1,17.0,-1,-1,-1
E.1.0.0,17272,PB,Z374104,A601,No Disponible,2024-04-23 04:02:58.224,2024-04-23 04:02:58.433,T,4.589050,-74.179031,2,3,False,2,EV1,-1,18.0,2,0,2
E.1.0.0,17284,PB,Z374104,A601,No Disponible,2024-04-23 04:04:40.843,2024-04-23 04:04:41.273,T,4.587339,-74.176875,2,3,False,2,EV1,-1,18.0,2,0,4
E.1.0.0,17294,PB,Z374104,A601,No Disponible,2024-04-23 04:06:31.616,2024-04-23 04:06:31.816,T,4.587517,-74.169792,2,3,False,2,EV1,-1,18.0,0,0,4
E.1.0.0,17305,PB,Z374104,A601,No Disponible,2024-04-23 04:08:06.326,2024-04-23 04:08:06.436,T,4.586975,-74.167767,2,3,False,2,EV1,-1,18.0,3,0,7
E.1.0.0,17317,PB,Z374104,A601,No Disponible,2024-04-23 04:10:17.016,2024-04-23 04:10:17.106,T,4.589869,-74.167294,2,3,False,2,EV1,-1,18.0,2,1,8
E.1.0.0,17323,PB,Z374104,A601,No Disponible,2024-04-23 04:10:53.646,2024-04-23 04:10:54.126,T,4.592125,-74.167267,2,3,False,2,EV1,-1,18.0,1,0,9
E.1.0.0,17329,PB,Z374104,A601,No Disponible,2024-04-23 04:11:36.236,2024-04-23 04:11:36.346,T,4.594192,-74.167250,2,3,False,2,EV1,-1,18.0,0,1,8
E.1.0.0,17346,PB,Z374104,A601,No Disponible,2024-04-23 04:14:56.146,2024-04-23 04:14:56.276,T,4.599622,-74.160692,2,3,False,2,EV1,-1,18.0,1,0,9
E.1.0.0,17370,PB,Z374104,A601,No Disponible,2024-04-23 04:19:46.034,2024-04-23 04:19:46.384,T,4.595078,-74.148483,2,3,False,2,EV1,-1,18.0,0,3,6
E.1.0.0,17379,PB,Z374104,A601,No Disponible,2024-04-23 04:21:14.064,2024-04-23 04:21:14.434,T,4.595450,-74.142256,2,3,False,2,EV1,-1,18.0,2,0,8
E.1.0.0,17403,PB,Z374104,A601,No Disponible,2024-04-23 04:25:44.736,2024-04-23 04:25:44.896,T,4.594072,-74.134219,2,3,False,2,EV1,-1,18.0,1,0,9
E.1.0.0,17438,PB,Z374104,A601,No Disponible,2024-04-23 04:33:05.756,2024-04-23 04:33:06.346,T,4.590503,-74.107628,2,3,False,2,EV1,-1,19.0,1,0,10
E.1.0.0,17445,PB,Z374104,A601,No Disponible,2024-04-23 04:34:14.246,2024-04-23 04:34:14.486,T,4.593986,-74.103878,2,3,False,2,EV1,-1,19.0,0,1,9
E.1.0.0,17462,PB,Z374104,A601,No Disponible,2024-04-23 04:37:22.046,2024-04-23 04:37:22.496,T,4.592986,-74.092472,2,3,False,2,EV1,-1,19.0,0,1,8
E.1.0.0,17491,PB,Z374104,A601,No Disponible,2024-04-23 04:43:08.796,2024-04-23 04:43:09.596,T,4.601592,-74.076892,2,3,False,2,EV1,-1,20.0,0,1,7
