versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,21660,PB,Z374104,H601,No Disponible,2024-04-23 17:47:10.055,2024-04-23 17:47:14.285,T,4.592703,-74.181386,2,3,False,2,EV17
E.1.0.0,22095,PB,Z374104,No Disponible,No Disponible,2024-04-23 20:07:49.805,2024-04-23 20:07:53.535,T,4.592519,-74.181625,2,3,False,2,EV17
