versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,544224,PB,Z374012,No Disponible,No Disponible,2024-07-15 03:44:36.556,2024-07-15 03:44:37.009,T,4.592628,-74.181333,2,3,False,2,EV1,,18.0,,,
E.1.0.0,544351,PB,Z374012,No Disponible,No Disponible,2024-07-15 04:09:13.946,2024-07-15 04:09:14.826,T,4.592628,-74.181333,2,3,False,2,EV1,,19.0,,,
E.1.0.0,544376,PB,Z374012,A617,No Disponible,2024-07-15 04:13:48.333,2024-07-15 04:13:48.876,T,4.592628,-74.181333,2,3,False,2,EV1,,19.0,,,
E.1.0.0,544391,PB,Z374012,A617,No Disponible,2024-07-15 04:16:09.745,2024-07-15 04:16:09.875,T,4.592694,-74.179553,2,3,False,2,EV1,,19.0,,,
E.1.0.0,544399,PB,Z374012,A617,No Disponible,2024-07-15 04:17:30.115,2024-07-15 04:17:30.285,T,4.594742,-74.176264,2,3,False,2,EV1,,20.0,1,0,1
E.1.0.0,544409,PB,Z374012,A617,No Disponible,2024-07-15 04:18:54.685,2024-07-15 04:18:55.555,T,4.592322,-74.175314,2,3,False,2,EV1,,21.0,1,0,2
E.1.0.0,544416,PB,Z374012,A617,No Disponible,2024-07-15 04:19:42.376,2024-07-15 04:19:43.226,T,4.591958,-74.173531,2,3,False,2,EV1,,21.0,1,0,3
E.1.0.0,544423,PB,Z374012,A617,No Disponible,2024-07-15 04:20:37.776,2024-07-15 04:20:37.936,T,4.590875,-74.172653,2,3,False,2,EV1,,22.0,1,0,4
E.1.0.0,544430,PB,Z374012,A617,No Disponible,2024-07-15 04:21:33.066,2024-07-15 04:21:33.097,T,4.589642,-74.170864,2,3,False,2,EV1,,22.0,0,1,3
E.1.0.0,544444,PB,Z374012,A617,No Disponible,2024-07-15 04:23:48.616,2024-07-15 04:23:48.726,T,4.588692,-74.167344,2,3,False,2,EV1,,22.0,0,2,1
E.1.0.0,544454,PB,Z374012,A617,No Disponible,2024-07-15 04:25:02.645,2024-07-15 04:25:03.005,T,4.587589,-74.165708,2,3,False,2,EV1,,22.0,1,0,2
E.1.0.0,544463,PB,Z374012,A617,No Disponible,2024-07-15 04:26:34.185,2024-07-15 04:26:34.206,T,4.589386,-74.161633,2,3,False,2,EV1,,22.0,0,4,-2
E.1.0.0,544488,PB,Z374012,A617,No Disponible,2024-07-15 04:31:19.256,2024-07-15 04:31:19.576,T,4.587711,-74.155039,2,3,False,2,EV1,,21.0,0,0,-2
E.1.0.0,544496,PB,Z374012,A617,No Disponible,2024-07-15 04:32:17.326,2024-07-15 04:32:17.806,T,4.589750,-74.152100,2,3,False,2,EV1,,21.0,0,0,-2
E.1.0.0,544512,PB,Z374012,A617,No Disponible,2024-07-15 04:35:12.766,2024-07-15 04:35:13.086,T,4.589725,-74.145717,2,3,False,2,EV1,,21.0,0,0,-2
E.1.0.0,544545,PB,Z374012,A617,No Disponible,2024-07-15 04:41:47.376,2024-07-15 04:41:48.616,T,4.592422,-74.127797,2,3,False,2,EV1,,21.0,0,1,-3
E.1.0.0,544603,PB,Z374012,A617,No Disponible,2024-07-15 04:53:58.396,2024-07-15 04:53:58.936,T,4.585969,-74.094903,2,3,False,2,EV1,,25.0,0,0,-3
E.1.0.0,544636,PB,Z374012,A617,No Disponible,2024-07-15 05:00:10.186,2024-07-15 05:00:10.596,T,4.588983,-74.084972,2,3,False,2,EV1,,26.0,1,0,-2
E.1.0.0,544682,PB,Z374012,A617,No Disponible,2024-07-15 05:09:33.146,2024-07-15 05:09:33.266,T,4.591942,-74.071617,2,3,False,2,EV1,,27.0,1,0,-1
E.1.0.0,544693,PB,Z374012,A617,No Disponible,2024-07-15 05:11:10.716,2024-07-15 05:11:10.916,T,4.596117,-74.067856,2,3,False,2,EV1,,27.0,0,1,-2
E.1.0.0,544702,PB,Z374012,A617,No Disponible,2024-07-15 05:12:57.466,2024-07-15 05:12:57.486,T,4.601283,-74.061156,2,3,False,2,EV1,,26.0,0,1,-3
