versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,543954,PB,Z374012,No Disponible,No Disponible,2024-07-15 02:27:53.577,2024-07-15 02:27:53.677,T,4.592711,-74.181392,2,3,False,2,EV8
E.1.0.0,543998,PB,Z374012,No Disponible,No Disponible,2024-07-15 02:49:44.666,2024-07-15 02:49:52.676,T,4.592628,-74.181333,2,3,True,2,EV8
E.1.0.0,544220,PB,Z374012,No Disponible,No Disponible,2024-07-15 03:44:10.876,2024-07-15 03:44:11.236,T,4.592628,-74.181333,2,3,False,2,EV8
E.1.0.0,544235,PB,Z374012,No Disponible,No Disponible,2024-07-15 03:46:23.266,2024-07-15 03:46:23.536,T,4.592628,-74.181333,2,3,False,2,EV8
E.1.0.0,544244,PB,Z374012,No Disponible,No Disponible,2024-07-15 03:48:14.356,2024-07-15 03:48:14.716,T,4.592628,-74.181333,2,3,False,2,EV8
E.1.0.0,544291,PB,Z374012,No Disponible,No Disponible,2024-07-15 03:58:27.679,2024-07-15 03:58:27.691,T,4.592628,-74.181333,2,3,False,2,EV8
E.1.0.0,544311,PB,Z374012,No Disponible,No Disponible,2024-07-15 04:02:43.214,2024-07-15 04:02:43.514,T,4.592628,-74.181333,2,3,False,2,EV8
E.1.0.0,544321,PB,Z374012,No Disponible,No Disponible,2024-07-15 04:04:07.074,2024-07-15 04:04:07.081,T,4.592628,-74.181333,2,3,False,2,EV8
E.1.0.0,544338,PB,Z374012,No Disponible,No Disponible,2024-07-15 04:07:27.187,2024-07-15 04:07:27.459,T,4.592628,-74.181333,2,3,False,2,EV8
E.1.0.0,544346,PB,Z374012,No Disponible,No Disponible,2024-07-15 04:08:45.260,2024-07-15 04:08:45.370,T,4.592628,-74.181333,2,3,False,2,EV8
E.1.0.0,544364,PB,Z374012,No Disponible,No Disponible,2024-07-15 04:11:10.229,2024-07-15 04:11:10.556,T,4.592628,-74.181333,2,3,False,2,EV8
E.1.0.0,544439,PB,Z374012,A617,No Disponible,2024-07-15 04:23:04.486,2024-07-15 04:23:04.996,T,4.589633,-74.167508,2,3,False,2,EV8
E.1.0.0,544897,PB,Z374012,H617,No Disponible,2024-07-15 05:45:04.846,2024-07-15 05:45:05.056,T,4.590303,-74.076344,2,3,False,2,EV8
E.1.0.0,544969,PB,Z374012,H617,No Disponible,2024-07-15 05:58:03.716,2024-07-15 05:58:03.726,T,4.586636,-74.099453,2,3,False,2,EV8
E.1.0.0,544994,PB,Z374012,H617,No Disponible,2024-07-15 06:03:16.296,2024-07-15 06:03:16.306,T,4.588819,-74.110400,2,3,False,2,EV8
E.1.0.0,545050,PB,Z374012,H617,No Disponible,2024-07-15 06:13:34.196,2024-07-15 06:13:34.386,T,4.593292,-74.137825,2,3,False,2,EV8
E.1.0.0,545083,PB,Z374012,H617,No Disponible,2024-07-15 06:19:01.356,2024-07-15 06:19:01.686,T,4.590897,-74.144975,2,3,False,2,EV8
E.1.0.0,545156,PB,Z374012,H617,No Disponible,2024-07-15 06:32:49.336,2024-07-15 06:32:49.466,T,4.589303,-74.167283,2,3,False,2,EV8
E.1.0.0,545198,PB,Z374012,H617,No Disponible,2024-07-15 06:40:32.977,2024-07-15 06:40:33.126,T,4.594583,-74.178142,2,3,False,2,EV8
E.1.0.0,545213,PB,Z374012,H617,No Disponible,2024-07-15 06:43:07.673,2024-07-15 06:43:07.903,T,4.592544,-74.180606,2,3,False,2,EV8
E.1.0.0,545295,PB,Z374012,H617,No Disponible,2024-07-15 07:01:15.388,2024-07-15 07:01:15.656,T,4.592614,-74.181203,2,3,False,2,EV8
E.1.0.0,545320,PB,Z374012,A617,No Disponible,2024-07-15 07:05:29.054,2024-07-15 07:05:29.124,T,4.592614,-74.181203,2,3,False,2,EV8
