versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,359646,PB,Z374104,EM,No Disponible,2024-04-15 21:39:49.656,2024-04-15 21:39:49.736,T,4.592678,-74.181842,2,3,False,2,EV20,42.0
